codigo_1,codigo_2,municipio,score_nombre,score_direccion,telefono_igual,decision
04-01-2294-46,04-01-2295-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2294-46,04-01-2827-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2294-46,04-01-3018-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2295-46,04-01-2827-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2295-46,04-01-3018-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2827-46,04-01-3018-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0300-46,04-01-0301-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0635-46,04-01-2552-46,CHIMALTENANGO,0.9924,1.0,True,pendiente_revision_manual
04-01-2549-46,04-01-2768-46,CHIMALTENANGO,1.0,0.9885,True,pendiente_revision_manual
04-01-0139-46,04-01-0140-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0139-46,04-01-0141-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0139-46,04-01-0142-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0139-46,04-01-0197-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0139-46,04-01-0347-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0140-46,04-01-0141-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0140-46,04-01-0142-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0140-46,04-01-0197-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0140-46,04-01-0347-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0141-46,04-01-0142-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0141-46,04-01-0197-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0141-46,04-01-0347-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0142-46,04-01-0197-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0142-46,04-01-0347-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0197-46,04-01-0347-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0341-46,04-01-3036-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0345-46,04-01-2957-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0345-46,04-01-2958-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0345-46,04-01-2961-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0345-46,04-01-2963-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0345-46,04-01-2964-46,CHIMALTENANGO,0.9091,0.6286,True,pendiente_revision_manual
04-01-2957-46,04-01-2958-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2957-46,04-01-2961-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2957-46,04-01-2963-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2957-46,04-01-2964-46,CHIMALTENANGO,0.9091,0.6286,True,pendiente_revision_manual
04-01-2958-46,04-01-2961-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2958-46,04-01-2963-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2958-46,04-01-2964-46,CHIMALTENANGO,0.9091,0.6286,True,pendiente_revision_manual
04-01-2961-46,04-01-2963-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2961-46,04-01-2964-46,CHIMALTENANGO,0.9091,0.6286,True,pendiente_revision_manual
04-01-2963-46,04-01-2964-46,CHIMALTENANGO,0.9091,0.6286,True,pendiente_revision_manual
04-01-0232-46,04-01-0245-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0232-46,04-01-0246-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0232-46,04-01-0366-46,CHIMALTENANGO,1.0,0.9873,False,pendiente_revision_manual
04-01-0245-46,04-01-0246-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0245-46,04-01-0366-46,CHIMALTENANGO,1.0,0.9873,False,pendiente_revision_manual
04-01-0246-46,04-01-0366-46,CHIMALTENANGO,1.0,0.9873,False,pendiente_revision_manual
04-01-0314-46,04-01-0375-46,CHIMALTENANGO,1.0,0.7442,True,pendiente_revision_manual
04-01-0285-46,04-01-0286-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0285-46,04-01-0287-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0285-46,04-01-0288-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0285-46,04-01-0354-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0285-46,04-01-0355-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0286-46,04-01-0287-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0286-46,04-01-0288-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0286-46,04-01-0354-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0286-46,04-01-0355-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0287-46,04-01-0288-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0287-46,04-01-0354-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0287-46,04-01-0355-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0288-46,04-01-0354-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0288-46,04-01-0355-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0354-46,04-01-0355-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0057-46,04-01-2291-46,CHIMALTENANGO,1.0,0.6512,False,pendiente_revision_manual
04-01-0264-46,04-01-0266-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0264-46,04-01-0349-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0266-46,04-01-0349-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0053-46,04-01-0069-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0053-46,04-01-0070-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0053-46,04-01-0184-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0069-46,04-01-0070-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0069-46,04-01-0184-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0070-46,04-01-0184-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-2278-46,04-01-2766-46,CHIMALTENANGO,1.0,0.9,True,pendiente_revision_manual
04-01-2278-46,04-01-2767-46,CHIMALTENANGO,1.0,0.9,True,pendiente_revision_manual
04-01-2278-46,04-01-2811-46,CHIMALTENANGO,1.0,0.9,False,pendiente_revision_manual
04-01-2766-46,04-01-2767-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2766-46,04-01-2811-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-2767-46,04-01-2811-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0051-46,04-01-0360-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0051-46,04-01-2747-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0051-46,04-01-2934-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0360-46,04-01-2747-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0360-46,04-01-2934-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2747-46,04-01-2934-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0242-46,04-01-0295-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0373-46,04-01-0394-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0711-46,04-01-2103-46,CHIMALTENANGO,1.0,0.8409,False,pendiente_revision_manual
04-01-0062-46,04-01-3096-46,CHIMALTENANGO,0.6889,1.0,True,pendiente_revision_manual
04-01-0253-46,04-01-0304-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0253-46,04-01-2796-46,CHIMALTENANGO,0.9319,0.48,True,pendiente_revision_manual
04-01-0304-46,04-01-2796-46,CHIMALTENANGO,0.9319,0.48,True,pendiente_revision_manual
04-01-0589-46,04-01-0597-46,CHIMALTENANGO,0.565,1.0,True,pendiente_revision_manual
04-01-0055-46,04-01-0105-46,CHIMALTENANGO,1.0,0.2623,False,pendiente_revision_manual
04-01-0055-46,04-01-0129-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0055-46,04-01-0229-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0055-46,04-01-0312-46,CHIMALTENANGO,1.0,0.9778,False,pendiente_revision_manual
04-01-0055-46,04-01-0333-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0055-46,04-01-2322-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0055-46,04-01-3173-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0105-46,04-01-0129-46,CHIMALTENANGO,1.0,0.1311,False,pendiente_revision_manual
04-01-0105-46,04-01-0229-46,CHIMALTENANGO,1.0,0.1311,False,pendiente_revision_manual
04-01-0105-46,04-01-0312-46,CHIMALTENANGO,1.0,0.129,True,pendiente_revision_manual
04-01-0105-46,04-01-0333-46,CHIMALTENANGO,1.0,0.1311,False,pendiente_revision_manual
04-01-0105-46,04-01-2322-46,CHIMALTENANGO,1.0,0.1311,False,pendiente_revision_manual
04-01-0105-46,04-01-3173-46,CHIMALTENANGO,1.0,0.1311,True,pendiente_revision_manual
04-01-0129-46,04-01-0229-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0129-46,04-01-0312-46,CHIMALTENANGO,1.0,0.9778,False,pendiente_revision_manual
04-01-0129-46,04-01-0333-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0129-46,04-01-2322-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0129-46,04-01-3173-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0229-46,04-01-0312-46,CHIMALTENANGO,1.0,0.9778,False,pendiente_revision_manual
04-01-0229-46,04-01-0333-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0229-46,04-01-2322-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0229-46,04-01-3173-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0312-46,04-01-0333-46,CHIMALTENANGO,1.0,0.9778,False,pendiente_revision_manual
04-01-0312-46,04-01-2322-46,CHIMALTENANGO,1.0,0.9778,False,pendiente_revision_manual
04-01-0312-46,04-01-3173-46,CHIMALTENANGO,1.0,0.9778,True,pendiente_revision_manual
04-01-0333-46,04-01-2322-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0333-46,04-01-3173-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-2322-46,04-01-3173-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0386-46,04-01-0392-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0144-46,04-01-0145-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0144-46,04-01-0180-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0144-46,04-01-0181-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0144-46,04-01-0238-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0144-46,04-01-0363-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0145-46,04-01-0180-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0145-46,04-01-0181-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0145-46,04-01-0238-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0145-46,04-01-0363-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0180-46,04-01-0181-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0180-46,04-01-0238-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0180-46,04-01-0363-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0181-46,04-01-0238-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0181-46,04-01-0363-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0238-46,04-01-0363-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0343-46,04-01-2895-46,CHIMALTENANGO,0.9362,1.0,False,pendiente_revision_manual
04-01-0343-46,04-01-2897-46,CHIMALTENANGO,0.9362,1.0,True,pendiente_revision_manual
04-01-0343-46,04-01-2900-46,CHIMALTENANGO,0.9362,1.0,False,pendiente_revision_manual
04-01-0343-46,04-01-2901-46,CHIMALTENANGO,0.9362,1.0,False,pendiente_revision_manual
04-01-2895-46,04-01-2897-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-2895-46,04-01-2900-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2895-46,04-01-2901-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2897-46,04-01-2900-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-2897-46,04-01-2901-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-2900-46,04-01-2901-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-3069-46,04-01-3071-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0059-46,04-01-3076-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0059-46,04-01-3253-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0059-46,04-01-3254-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0061-46,04-01-0170-46,CHIMALTENANGO,1.0,0.4416,False,pendiente_revision_manual
04-01-3076-46,04-01-3253-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-3076-46,04-01-3254-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-3253-46,04-01-3254-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0187-46,04-01-0214-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0187-46,04-01-0362-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0187-46,04-01-2699-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0187-46,04-01-2996-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0187-46,04-01-2997-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0187-46,04-01-3086-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0214-46,04-01-0362-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0214-46,04-01-2699-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0214-46,04-01-2996-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0214-46,04-01-2997-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0214-46,04-01-3086-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0362-46,04-01-2699-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0362-46,04-01-2996-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0362-46,04-01-2997-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0362-46,04-01-3086-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-2699-46,04-01-2996-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2699-46,04-01-2997-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2699-46,04-01-3086-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2996-46,04-01-2997-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2996-46,04-01-3086-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2997-46,04-01-3086-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0073-46,04-01-0115-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0165-46,04-01-0167-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0165-46,04-01-0261-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0165-46,04-01-0262-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0165-46,04-01-0319-46,CHIMALTENANGO,1.0,0.9778,True,pendiente_revision_manual
04-01-0165-46,04-01-0331-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0167-46,04-01-0261-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0167-46,04-01-0262-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0167-46,04-01-0319-46,CHIMALTENANGO,1.0,0.9778,True,pendiente_revision_manual
04-01-0167-46,04-01-0331-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0261-46,04-01-0262-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0261-46,04-01-0319-46,CHIMALTENANGO,1.0,0.9778,True,pendiente_revision_manual
04-01-0261-46,04-01-0331-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0262-46,04-01-0319-46,CHIMALTENANGO,1.0,0.9778,True,pendiente_revision_manual
04-01-0262-46,04-01-0331-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0319-46,04-01-0331-46,CHIMALTENANGO,1.0,0.9778,True,pendiente_revision_manual
04-01-0203-46,04-01-0303-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0203-46,04-01-0339-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0203-46,04-01-2835-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0203-46,04-01-2836-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0203-46,04-01-2839-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0203-46,04-01-2840-46,CHIMALTENANGO,1.0,0.2407,False,pendiente_revision_manual
04-01-0303-46,04-01-0339-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0303-46,04-01-2835-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0303-46,04-01-2836-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0303-46,04-01-2839-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0303-46,04-01-2840-46,CHIMALTENANGO,1.0,0.2407,False,pendiente_revision_manual
04-01-0339-46,04-01-2835-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0339-46,04-01-2836-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0339-46,04-01-2839-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0339-46,04-01-2840-46,CHIMALTENANGO,1.0,0.2407,False,pendiente_revision_manual
04-01-2835-46,04-01-2836-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-2835-46,04-01-2839-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-2835-46,04-01-2840-46,CHIMALTENANGO,1.0,0.2407,False,pendiente_revision_manual
04-01-2836-46,04-01-2839-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2836-46,04-01-2840-46,CHIMALTENANGO,1.0,0.2407,False,pendiente_revision_manual
04-01-2839-46,04-01-2840-46,CHIMALTENANGO,1.0,0.2407,False,pendiente_revision_manual
04-01-0125-46,04-01-0128-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0125-46,04-01-0161-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0125-46,04-01-0171-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0125-46,04-01-0335-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0128-46,04-01-0161-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0128-46,04-01-0171-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0128-46,04-01-0335-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0161-46,04-01-0171-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0161-46,04-01-0335-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0171-46,04-01-0335-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-2270-46,04-01-2272-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2270-46,04-01-2274-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2272-46,04-01-2274-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2941-46,04-01-2942-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2941-46,04-01-2943-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2941-46,04-01-2944-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2942-46,04-01-2943-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2942-46,04-01-2944-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-2943-46,04-01-2944-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0058-46,04-01-0230-46,CHIMALTENANGO,1.0,0.9744,True,pendiente_revision_manual
04-01-0058-46,04-01-0357-46,CHIMALTENANGO,1.0,0.9744,True,pendiente_revision_manual
04-01-0058-46,04-01-3066-46,CHIMALTENANGO,1.0,0.9268,True,pendiente_revision_manual
04-01-0058-46,04-01-3067-46,CHIMALTENANGO,1.0,0.9268,True,pendiente_revision_manual
04-01-0058-46,04-01-3068-46,CHIMALTENANGO,1.0,0.9268,True,pendiente_revision_manual
04-01-0058-46,04-01-3245-46,CHIMALTENANGO,1.0,0.9744,False,pendiente_revision_manual
04-01-0230-46,04-01-0357-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-0230-46,04-01-3066-46,CHIMALTENANGO,1.0,0.9524,True,pendiente_revision_manual
04-01-0230-46,04-01-3067-46,CHIMALTENANGO,1.0,0.9524,True,pendiente_revision_manual
04-01-0230-46,04-01-3068-46,CHIMALTENANGO,1.0,0.9524,True,pendiente_revision_manual
04-01-0230-46,04-01-3245-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-0357-46,04-01-3066-46,CHIMALTENANGO,1.0,0.9524,True,pendiente_revision_manual
04-01-0357-46,04-01-3067-46,CHIMALTENANGO,1.0,0.9524,True,pendiente_revision_manual
04-01-0357-46,04-01-3068-46,CHIMALTENANGO,1.0,0.9524,True,pendiente_revision_manual
04-01-0357-46,04-01-3245-46,CHIMALTENANGO,1.0,1.0,False,pendiente_revision_manual
04-01-3066-46,04-01-3067-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-3066-46,04-01-3068-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-3066-46,04-01-3245-46,CHIMALTENANGO,1.0,0.9524,False,pendiente_revision_manual
04-01-3067-46,04-01-3068-46,CHIMALTENANGO,1.0,1.0,True,pendiente_revision_manual
04-01-3067-46,04-01-3245-46,CHIMALTENANGO,1.0,0.9524,False,pendiente_revision_manual
04-01-3068-46,04-01-3245-46,CHIMALTENANGO,1.0,0.9524,False,pendiente_revision_manual
01-06-0096-46,01-06-0098-46,CHINAUTLA,1.0,1.0,True,pendiente_revision_manual
01-06-9582-46,01-06-9583-46,CHINAUTLA,1.0,1.0,False,pendiente_revision_manual
01-06-9582-46,01-06-9691-46,CHINAUTLA,1.0,1.0,False,pendiente_revision_manual
01-06-9583-46,01-06-9691-46,CHINAUTLA,1.0,1.0,True,pendiente_revision_manual
01-06-0129-46,01-06-0153-46,CHINAUTLA,1.0,1.0,True,pendiente_revision_manual
01-06-0091-46,01-06-0092-46,CHINAUTLA,1.0,1.0,True,pendiente_revision_manual
01-06-0091-46,01-06-0151-46,CHINAUTLA,1.0,0.7755,True,pendiente_revision_manual
01-06-0091-46,01-06-0168-46,CHINAUTLA,1.0,0.7922,True,pendiente_revision_manual
01-06-0092-46,01-06-0151-46,CHINAUTLA,1.0,0.7755,True,pendiente_revision_manual
01-06-0092-46,01-06-0168-46,CHINAUTLA,1.0,0.7922,True,pendiente_revision_manual
01-06-0151-46,01-06-0168-46,CHINAUTLA,1.0,0.928,True,pendiente_revision_manual
01-06-0104-46,01-06-0108-46,CHINAUTLA,1.0,1.0,False,pendiente_revision_manual
01-06-0104-46,01-06-0109-46,CHINAUTLA,1.0,1.0,False,pendiente_revision_manual
01-06-0104-46,01-06-0170-46,CHINAUTLA,1.0,1.0,False,pendiente_revision_manual
01-06-0108-46,01-06-0109-46,CHINAUTLA,1.0,1.0,True,pendiente_revision_manual
01-06-0108-46,01-06-0170-46,CHINAUTLA,1.0,1.0,False,pendiente_revision_manual
01-06-0109-46,01-06-0170-46,CHINAUTLA,1.0,1.0,False,pendiente_revision_manual
01-06-0008-46,01-06-0142-46,CHINAUTLA,1.0,0.6512,True,pendiente_revision_manual
01-06-0061-46,01-06-0062-46,CHINAUTLA,1.0,1.0,False,pendiente_revision_manual
01-06-0061-46,01-06-0172-46,CHINAUTLA,1.0,1.0,False,pendiente_revision_manual
01-06-0062-46,01-06-0172-46,CHINAUTLA,1.0,1.0,False,pendiente_revision_manual
01-06-0066-46,01-06-0069-46,CHINAUTLA,0.5253,1.0,True,pendiente_revision_manual
01-06-0069-46,01-06-0143-46,CHINAUTLA,1.0,0.9434,False,pendiente_revision_manual
01-06-0074-46,01-06-0075-46,CHINAUTLA,1.0,1.0,False,pendiente_revision_manual
01-06-0074-46,01-06-0088-46,CHINAUTLA,0.6364,0.8571,True,pendiente_revision_manual
01-06-0074-46,01-06-0132-46,CHINAUTLA,0.6111,0.8571,True,pendiente_revision_manual
