codigo,distrito,departamento,municipio,establecimiento,direccion,telefono,supervisor,director,nivel,sector,area,status,modalidad,jornada,plan,departamental,fecha_extraccion,fuente_url,nivel_consulta,sector_consulta,plan_consulta,modalidad_consulta,departamento_consulta,departamento_consulta_codigo,municipio_consulta
04-01-2614-46,04-027,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO BASICO DE SALUD 'LIC. CONCEPCION SOLIS IRIARTE',2A. CALLE 1-55 ZONA 2,78397229,MARÍA ROSALBA OVALLE CARCUS DE MAXÍA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,CHIMALTENANGO,04,
04-01-2671-46,25-000,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA (IGER),CHIMALTENANGO,,SONIA HAYDEE REYES MONTERROSO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,A DISTANCIA,CHIMALTENANGO,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,CHIMALTENANGO,04,
04-01-2699-46,04-027,CHIMALTENANGO,CHIMALTENANGO,"LICEO CIENTIFICO TECNOLOGICO ""EN-GADI""",2A. CALLE 1-73 ZONA 2,78391176,MARÍA ROSALBA OVALLE CARCUS DE MAXÍA,ELIAS ISRAEL LÓPEZ MIRANDA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,CHIMALTENANGO,04,
04-01-2715-46,04-028,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ -ASECSA-,6A. CALLE 4-70 ZONA 1 QUINTAS LOS APOSENTOS,78391332-78395850-78395997,KARLA YADIRA PÉREZ SALAZAR,.,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,CHIMALTENANGO,04,
04-01-2747-46,04-01-0211,CHIMALTENANGO,CHIMALTENANGO,"COLEGIO MIXTO ""SANTA ANA""",2A. CALLE 5-52 ZONA 4,78391533,ABIMAEL ACUTA ABAJ,MAURO AROLDO FIGUEROA ZAMORA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,CHIMALTENANGO,04,
04-01-2766-46,04-01-0215,CHIMALTENANGO,CHIMALTENANGO,COLEGIO LICEO INTEGRAL CIENTIFICO EN COMPUTACION,4A. AVENIDA 5-80 ZONA 2,78394756,MARÍA ROSALBA OVALLE CARCUS DE MAXIÁ,JOSÉ ALBERTO TAGUAL CHAVAC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,CHIMALTENANGO,04,
04-01-2767-46,04-01-0215,CHIMALTENANGO,CHIMALTENANGO,COLEGIO LICEO INTEGRAL CIENTIFICO EN COMPUTACION,4A. AVENIDA 5-80 ZONA 2,78394756,MARÍA ROSALBA OVALLE CARCUS DE MAXIÁ,JOSÉ ALBERTO TAGUAL CHAVAC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,CHIMALTENANGO,04,
04-01-2768-46,04-027,CHIMALTENANGO,CHIMALTENANGO,CENTRO EDUCATIVO BILINGUE 'KAJI'IMOX',6A. CALLE 5-30 QUINTAS LOS APOSENTOS I ZONA 1,78392348,MARÍA ROSALBA OVALLE CARCUS DE MAXÍA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,CHIMALTENANGO,04,
04-01-2790-46,04-01-0212,CHIMALTENANGO,CHIMALTENANGO,"COLEGIO ""MARÍA INMACULADA""","DIAGONAL 1, 7-131 ZONA 8, ALDEA BUENA VISTA",78393313,EDNA NOHELIA PÉREZ TOJ,MARÍA CARMEN MARTÍNEZ OLARTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,CHIMALTENANGO,04,
04-01-2796-46,04-028,CHIMALTENANGO,CHIMALTENANGO,ESCUELA NORMAL DE EDUCACION BILINGUE INTERCULTURAL RUK U X WAQXAQI Q ANIL (ESENCIA DE LAS OCHO SEMILLAS),FINCA LA ALAMEDA,78394039,KARLA YADIRA PÉREZ SALAZAR,ELADIO MIZA CHALÍ,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,CHIMALTENANGO,04,
